Domain Name Length,File Name Length,IP presence,Port Presence,Subdomain Presence,Relative URL,TLD,URL Path Length,Suspicious Filename,Domain Divisions,Suspicious Words,Numbers In Host,Country code,Region,Timezone,A Records,MX Records,NS Records,PTR_EQ_A,Classification
37,44,1,1,0,1,1,44,1,6,0,1,GE,KalakiTbilisi,Asia/Tbilisi,1,2,2,0,0
37,38,1,1,0,1,1,38,1,6,0,1,GE,KalakiTbilisi,Asia/Tbilisi,1,2,2,0,0
20,25,1,1,1,1,1,25,1,1,1,0,null,null,null,0,0,2,0,0
20,193,1,1,1,1,1,35,1,1,1,0,null,null,null,0,0,2,0,0
15,23,1,1,1,1,0,23,1,2,1,0,AU,NewSouthWales,Australia/Sydney,1,1,2,0,0
17,15,1,1,0,1,0,15,1,2,1,0,IT,Tuscany,Europe/Rome,4,1,4,0,0
21,8,1,1,1,1,1,8,1,1,1,0,null,null,null,0,0,0,0,0
58,32,1,1,1,1,1,32,1,5,1,0,null,null,null,0,0,0,0,0
17,18,1,1,0,1,1,18,1,2,1,0,CA,Quebec,America/Toronto,1,2,2,0,0
17,18,1,1,0,1,1,18,1,2,1,0,US,null,America/Chicago,2,5,2,0,0
23,21,1,1,0,1,1,21,1,2,1,0,DE,null,Europe/Berlin,1,1,2,0,0
12,9,1,1,1,1,1,9,1,1,1,0,US,California,America/Los_Angeles,1,1,4,0,0
24,8,1,1,1,1,1,8,1,1,1,0,AU,null,Australia/Sydney,1,1,2,0,0
25,21,1,1,1,1,1,21,1,1,1,0,US,Utah,America/Denver,1,1,2,0,0
16,31,1,1,1,1,0,31,1,2,1,0,DE,null,Europe/Berlin,1,2,3,0,0
14,7,1,1,1,1,0,7,1,2,1,0,AU,NewSouthWales,Australia/Sydney,1,1,2,0,0
11,6,1,1,1,1,0,6,1,1,1,0,CL,null,America/Santiago,1,1,2,0,0
16,57,1,1,1,1,1,57,1,1,1,0,ES,null,Europe/Madrid,1,3,5,0,0
16,19,1,1,1,1,1,19,1,1,1,0,US,Utah,America/Denver,1,1,2,0,0
35,82,1,1,0,1,1,82,1,2,1,0,IN,null,Asia/Kolkata,1,1,2,0,0
31,81,1,1,1,1,1,81,1,1,1,0,IN,null,Asia/Kolkata,1,1,2,0,0
19,39,1,1,1,1,0,39,1,2,1,0,US,null,America/Chicago,1,1,3,0,0
19,38,1,1,1,1,0,38,1,2,1,0,US,null,America/Chicago,1,1,3,0,0
33,44,1,1,1,1,1,44,1,5,0,1,GE,KalakiTbilisi,Asia/Tbilisi,1,2,2,0,0
14,8,1,1,1,1,0,8,1,2,1,0,AU,NewSouthWales,Australia/Sydney,1,1,2,0,0
33,38,1,1,1,1,1,38,1,5,0,1,GE,KalakiTbilisi,Asia/Tbilisi,1,2,2,0,0
25,22,1,1,1,1,1,22,1,1,1,0,US,Utah,America/Denver,1,1,2,0,0
12,43,1,1,1,1,1,43,1,1,1,0,FR,HautsdeFrance,Europe/Paris,1,1,2,0,0
11,7,1,1,1,1,0,7,1,1,1,0,CL,null,America/Santiago,1,1,2,0,0
20,193,1,1,1,1,1,35,1,1,1,0,null,null,null,0,0,2,0,0
20,25,1,1,1,1,1,25,1,1,1,0,null,null,null,0,0,2,0,0
12,10,1,1,1,1,1,10,1,1,1,0,US,California,America/Los_Angeles,1,1,4,0,0
13,16,1,1,1,1,0,16,1,1,1,0,US,Utah,America/Denver,1,1,2,0,0
23,124,1,1,0,1,1,64,1,2,1,0,DE,null,Europe/Berlin,1,1,2,0,0
17,19,1,1,0,1,1,19,1,2,1,0,US,null,America/Chicago,2,5,2,0,0
17,19,1,1,0,1,1,19,1,2,1,0,CA,Quebec,America/Toronto,1,2,2,0,0
24,9,1,1,1,1,1,9,1,1,1,0,AU,null,Australia/Sydney,1,1,2,0,0
17,16,1,1,0,1,0,16,1,2,1,0,IT,Tuscany,Europe/Rome,4,1,4,0,0
13,15,1,1,1,1,0,15,1,1,1,0,IT,Tuscany,Europe/Rome,4,1,4,0,0
21,16,1,1,1,1,1,16,1,1,1,0,US,Florida,America/New_York,1,1,2,0,0
21,17,1,1,1,1,1,17,1,1,1,0,US,Florida,America/New_York,1,1,2,0,0
16,176,1,1,1,1,1,38,1,1,1,0,US,Arizona,America/Phoenix,1,1,3,0,0
16,38,1,1,1,1,1,38,1,1,1,0,US,Arizona,America/Phoenix,1,1,3,0,0
15,30,1,1,0,1,1,14,1,2,1,0,DE,null,Europe/Berlin,1,5,2,0,0
21,53,1,1,0,1,1,53,1,2,1,0,TR,null,Europe/Istanbul,1,1,2,0,0
18,4,1,1,0,1,1,4,1,2,1,0,NL,NorthHolland,Europe/Amsterdam,1,0,2,0,0
25,1,1,1,1,1,1,1,1,2,0,3,US,null,America/Chicago,1,1,2,0,0
22,37,1,1,0,1,1,37,1,2,1,0,US,null,America/Chicago,2,1,2,0,0
36,22,1,1,1,1,1,22,1,2,0,3,US,null,America/Chicago,1,1,2,0,0
26,1,1,1,1,1,1,1,1,2,0,3,US,null,America/Chicago,1,1,2,0,0
35,19,1,1,1,1,1,19,1,2,0,7,US,null,America/Chicago,1,1,2,0,0
35,21,1,1,1,1,1,21,1,2,0,7,US,null,America/Chicago,1,1,2,0,0
10,24,1,1,1,1,0,24,1,1,1,0,US,null,America/Chicago,1,0,2,0,0
26,1,1,1,1,1,1,1,1,2,0,3,US,null,America/Chicago,1,1,2,0,0
24,1,1,1,1,1,1,1,1,2,0,9,US,null,America/Chicago,1,1,2,0,0
30,41,1,1,1,1,1,41,1,2,0,3,US,null,America/Chicago,1,1,2,0,0
37,37,1,1,1,1,1,37,1,2,0,3,US,null,America/Chicago,1,1,2,0,0
8,1,1,1,1,1,0,1,1,1,1,0,US,null,America/Chicago,1,1,2,0,0
11,14,1,1,1,1,1,14,1,1,1,0,LV,null,Europe/Riga,1,2,2,0,0
22,0,1,1,1,1,1,0,1,1,1,0,US,null,America/Chicago,1,2,2,0,0
20,0,1,1,1,1,0,0,1,1,1,0,null,null,null,0,0,0,0,0
12,25,1,1,1,1,0,25,1,1,1,2,BG,null,Europe/Sofia,1,0,4,0,0
12,44,1,1,1,1,1,44,1,2,1,1,JP,null,Asia/Tokyo,1,1,2,0,0
25,0,1,1,1,1,1,0,1,2,1,1,US,Iowa,America/Chicago,0,0,8,0,0
17,5,1,1,1,1,1,5,1,1,1,1,null,null,null,0,0,0,0,0
17,1,1,1,1,1,1,1,1,1,1,1,null,null,null,0,0,0,0,0
12,0,1,1,1,1,1,0,1,1,1,1,null,null,null,0,0,0,0,0
43,1,1,1,1,1,1,1,1,1,1,0,RU,Moscow,Europe/Moscow,1,0,2,0,0
29,49,1,1,1,1,1,49,1,2,1,2,US,null,America/Chicago,1,3,4,0,0
12,5,1,1,1,1,1,5,1,1,1,1,null,null,null,0,0,0,0,0
12,5,1,1,1,1,1,5,1,1,1,1,null,null,null,0,0,0,0,0
16,38,1,1,1,1,1,38,1,1,1,0,US,Arizona,America/Phoenix,1,1,3,0,0
16,38,1,1,1,1,1,38,1,1,1,0,US,Arizona,America/Phoenix,1,1,3,0,0
21,1,1,1,1,1,1,1,1,3,1,0,null,null,null,0,0,0,0,0
37,19,1,1,1,1,1,19,1,4,1,1,US,Utah,America/Denver,1,1,2,0,0
37,20,1,1,1,1,1,20,1,4,1,1,US,Utah,America/Denver,1,1,2,0,0
21,54,1,1,0,1,1,54,1,2,1,0,TR,null,Europe/Istanbul,1,1,2,0,0
18,58,1,1,1,1,1,58,1,1,1,0,US,null,America/Chicago,2,1,2,0,0
18,31,1,1,1,1,1,31,1,2,1,0,US,Utah,America/Denver,1,1,2,0,0
18,5,1,1,0,1,1,5,1,2,1,0,NL,NorthHolland,Europe/Amsterdam,1,0,2,0,0
19,9,1,1,1,1,1,9,1,2,1,2,null,null,null,0,0,3,0,0
19,8,1,1,1,1,1,8,1,2,1,2,null,null,null,0,0,3,0,0
21,51,1,1,0,1,1,51,1,2,1,0,US,Utah,America/Denver,1,1,2,0,0
22,33,1,1,1,1,1,33,1,2,1,0,null,null,null,1,0,2,0,0
14,0,0,1,1,1,1,0,1,3,1,11,US,Florida,America/New_York,0,0,0,0,0
14,23,0,1,1,1,1,23,1,3,1,11,US,Florida,America/New_York,0,0,0,0,0
51,124,1,1,1,1,1,10,1,3,1,5,SG,null,Asia/Singapore,2,0,2,0,0
29,50,1,1,1,1,1,50,1,2,1,2,US,null,America/Chicago,1,3,4,0,0
29,16,1,1,1,1,0,16,1,2,1,0,NL,null,Europe/Amsterdam,1,1,3,0,0
35,8,1,1,1,1,1,8,1,4,1,6,null,null,null,0,0,0,0,0
15,30,1,1,1,1,1,30,1,1,1,0,null,null,null,0,0,0,0,0
22,53,1,1,0,1,1,53,1,2,1,0,US,null,America/Chicago,2,1,2,0,0
12,26,1,1,1,1,1,26,1,1,1,0,US,Utah,America/Denver,1,1,2,0,0
12,25,1,1,1,1,1,25,1,1,1,0,US,Utah,America/Denver,1,1,2,0,0
9,36,1,1,1,1,0,36,1,1,1,0,NL,null,Europe/Amsterdam,1,3,2,0,0
14,11,1,1,1,1,0,11,1,3,1,0,YE,null,Asia/Aden,1,3,2,0,0
14,11,1,1,1,1,0,11,1,3,1,0,YE,null,Asia/Aden,1,3,2,0,0
14,11,1,1,1,1,0,11,1,3,1,0,YE,null,Asia/Aden,1,3,2,0,0
14,11,1,1,1,1,0,11,1,3,1,0,YE,null,Asia/Aden,1,3,2,0,0
14,11,1,1,1,1,0,11,1,3,1,0,YE,null,Asia/Aden,1,3,2,0,0
14,11,1,1,1,1,0,11,1,3,1,0,YE,null,Asia/Aden,1,3,2,0,0
14,11,1,1,1,1,0,11,1,3,1,0,YE,null,Asia/Aden,1,3,2,0,0
19,186,1,1,1,1,0,28,1,2,1,0,TZ,Arusha,Africa/Dar_es_Salaam,1,1,2,0,0
13,1,1,1,1,1,1,1,1,1,1,0,null,null,null,0,0,2,0,0
21,92,1,1,0,1,0,84,1,2,1,0,IT,Tuscany,Europe/Rome,1,1,4,0,0
21,36,1,1,0,1,0,36,1,2,1,0,IT,Tuscany,Europe/Rome,1,1,4,0,0
18,34,1,1,0,1,1,34,1,2,1,0,VN,null,Asia/Ho_Chi_Minh,1,1,3,0,0
9,98,1,1,1,1,0,28,1,1,1,0,null,null,null,0,0,0,0,0
19,7,1,1,1,1,1,7,1,1,1,0,null,null,null,0,0,0,0,0
21,37,1,1,1,1,0,37,1,1,1,0,US,Utah,America/Denver,1,0,0,0,0
21,36,1,1,1,1,0,36,1,1,1,0,US,Utah,America/Denver,1,0,0,0,0
28,24,1,1,1,1,1,24,1,2,1,0,ES,Madrid,Europe/Madrid,1,0,4,0,0
22,97,1,1,1,1,0,52,1,1,1,0,US,Florida,America/New_York,1,1,2,0,0
22,61,1,1,1,1,1,61,1,1,1,0,BG,null,Europe/Sofia,1,1,4,0,0
19,17,1,1,1,1,1,17,1,1,1,2,IN,null,Asia/Kolkata,1,1,4,0,0
28,45,1,1,1,1,1,45,1,1,1,0,IE,Leinster,Europe/Dublin,1,2,2,0,0
17,11,1,1,1,1,1,11,1,1,1,0,VN,TinhQuangNam,Asia/Ho_Chi_Minh,1,1,2,0,0
17,10,1,1,1,1,1,10,1,1,1,0,VN,TinhQuangNam,Asia/Ho_Chi_Minh,1,1,2,0,0
11,10,1,1,1,1,1,10,1,1,1,0,null,null,null,0,0,0,0,0
16,196,1,1,1,1,1,64,1,1,1,0,ES,null,Europe/Madrid,1,3,5,0,0
16,189,1,1,1,1,1,57,1,1,1,0,ES,null,Europe/Madrid,1,3,5,0,0
17,14,1,1,1,1,1,14,1,1,1,0,DE,Bavaria,Europe/Berlin,1,1,3,0,0
17,13,1,1,1,1,1,13,1,1,1,0,DE,Bavaria,Europe/Berlin,1,1,3,0,0
21,92,1,1,0,1,0,84,1,2,1,0,IT,Tuscany,Europe/Rome,1,1,4,0,0
21,37,1,1,0,1,0,37,1,2,1,0,IT,Tuscany,Europe/Rome,1,1,4,0,0
31,12,1,1,0,1,0,12,1,3,1,0,AU,NewSouthWales,Australia/Sydney,1,1,2,0,0
21,92,1,1,0,1,0,84,1,2,1,0,IT,Tuscany,Europe/Rome,1,1,4,0,0
22,41,1,1,1,1,1,41,1,1,1,1,US,null,America/Chicago,1,5,2,0,0
18,35,1,1,0,1,1,35,1,2,1,0,VN,null,Asia/Ho_Chi_Minh,1,1,3,0,0
28,190,1,1,1,1,1,24,1,2,1,0,ES,Madrid,Europe/Madrid,1,0,4,0,0
12,63,0,1,1,1,1,63,1,3,1,9,US,Washington,America/Los_Angeles,0,0,0,0,0
19,323,1,1,1,1,1,56,1,1,1,0,JP,saka,Asia/Tokyo,1,1,2,0,0
56,62,1,1,1,1,0,62,1,1,1,0,US,Ohio,America/New_York,1,0,4,0,0
12,30,1,1,1,1,1,30,1,1,1,0,DE,null,Europe/Berlin,1,2,4,0,0
39,35,1,1,1,1,1,35,1,4,1,6,US,Arizona,America/Phoenix,1,1,8,0,0
29,47,1,1,1,1,1,47,1,2,1,2,US,null,America/Chicago,1,3,4,0,0
13,1,1,1,1,1,0,1,1,1,1,0,US,California,America/Los_Angeles,1,2,4,0,0
19,0,1,1,0,1,1,0,1,2,1,0,null,null,null,0,0,0,0,0
11,1,1,1,1,1,1,1,1,1,1,1,null,null,null,0,0,0,0,0
14,0,1,1,1,1,0,0,1,1,1,0,RU,null,Europe/Moscow,1,0,3,0,0
20,71,1,1,0,1,1,71,1,2,1,0,US,null,America/Chicago,1,1,2,0,0
56,63,1,1,1,1,0,63,1,1,1,0,US,Ohio,America/New_York,1,0,4,0,0
12,31,1,1,1,1,1,31,1,1,1,0,DE,null,Europe/Berlin,1,2,4,0,0
10,34,1,1,1,1,0,34,1,1,1,0,FR,null,Europe/Paris,1,1,2,0,0
25,38,1,1,0,1,1,38,1,2,1,0,null,null,null,0,0,0,0,0
29,48,1,1,1,1,1,48,1,2,1,2,US,null,America/Chicago,1,3,4,0,0
13,22,0,1,1,1,1,22,1,3,1,10,US,California,America/Los_Angeles,0,0,0,0,0
28,0,1,1,1,1,1,0,1,2,1,0,US,null,America/Chicago,2,0,4,0,0
25,1,1,1,1,1,1,1,1,2,1,0,US,null,America/Chicago,2,0,4,0,0
14,5,1,1,1,1,1,5,1,1,1,0,FR,AuvergneRhoneAlpes,Europe/Paris,1,1,4,0,0
25,0,1,1,1,1,1,0,1,2,1,0,US,null,America/Chicago,2,0,4,0,0
26,0,1,1,1,1,1,0,1,2,1,0,US,null,America/Chicago,2,0,4,0,0
14,8,1,1,1,1,1,8,1,1,1,0,FR,AuvergneRhoneAlpes,Europe/Paris,1,1,4,0,0
13,56,1,1,1,1,1,56,1,1,1,0,US,California,America/Los_Angeles,1,2,2,0,0
74,583,1,1,1,1,1,24,1,7,1,0,US,California,America/Los_Angeles,0,1,4,0,0
74,583,1,1,1,1,1,24,1,7,1,0,US,California,America/Los_Angeles,0,1,4,0,0
17,24,1,1,1,1,1,24,1,2,1,1,null,null,null,1,1,4,0,0
27,0,1,1,1,1,1,0,1,2,1,0,US,null,America/Chicago,2,0,4,0,0
27,52,1,1,0,1,1,52,1,2,1,0,US,null,America/Chicago,1,0,4,0,0
17,0,1,1,0,1,1,0,1,2,1,0,US,null,America/Chicago,2,0,2,0,0
24,17,1,1,1,1,1,17,1,1,1,0,US,null,America/Chicago,1,0,2,0,0
17,14,1,1,1,1,1,14,1,1,1,0,RU,null,Europe/Moscow,1,1,2,0,0
74,589,1,1,1,1,1,24,1,7,1,0,US,California,America/Los_Angeles,0,1,4,0,0
11,47,1,1,1,1,0,21,1,1,1,0,MN,SuhbaatarAymag,Asia/Choibalsan,1,1,2,0,0
12,54,1,1,1,1,0,54,1,2,1,0,null,null,null,0,1,2,0,0
37,53,1,1,0,1,1,7,1,6,0,1,GE,KalakiTbilisi,Asia/Tbilisi,1,2,2,0,0
12,63,1,1,1,1,0,63,1,2,1,0,null,null,null,0,1,2,0,0
12,43,1,1,1,1,0,43,1,2,1,0,null,null,null,0,1,2,0,0
12,42,1,1,1,1,0,42,1,2,1,0,null,null,null,0,1,2,0,0
21,161,1,1,0,1,1,54,1,2,1,0,US,Utah,America/Denver,1,1,2,0,0
11,55,1,1,1,1,1,55,1,1,1,0,DE,null,Europe/Berlin,1,2,2,0,0
11,64,1,1,1,1,1,64,1,1,1,0,DE,null,Europe/Berlin,1,2,2,0,0
11,44,1,1,1,1,1,44,1,1,1,0,DE,null,Europe/Berlin,1,2,2,0,0
11,43,1,1,1,1,1,43,1,1,1,0,DE,null,Europe/Berlin,1,2,2,0,0
12,54,0,1,1,1,1,54,1,3,1,9,US,Washington,America/Los_Angeles,0,0,0,0,0
12,42,0,1,1,1,1,42,1,3,1,9,US,Washington,America/Los_Angeles,0,0,0,0,0
12,43,0,1,1,1,1,43,1,3,1,9,US,Washington,America/Los_Angeles,0,0,0,0,0
20,72,1,1,0,1,1,72,1,2,1,0,US,null,America/Chicago,1,1,2,0,0
10,1,1,1,1,1,1,1,1,1,1,0,US,Arizona,America/Phoenix,1,0,2,0,0
16,13,1,1,1,1,1,13,1,1,1,0,US,null,America/Chicago,2,0,2,0,0
16,35,1,1,1,1,1,25,1,1,1,0,US,null,America/Chicago,2,0,2,0,0
25,39,1,1,0,1,1,39,1,2,1,0,null,null,null,0,0,0,0,0
21,0,1,1,1,1,1,0,1,1,1,0,null,null,null,0,0,0,0,0
16,64,1,1,1,1,0,64,1,2,1,7,RU,null,Europe/Moscow,0,0,2,0,0
22,99,1,1,1,1,1,99,1,1,1,0,US,California,America/Los_Angeles,1,3,2,0,0
13,148,0,1,1,1,1,26,1,3,1,10,US,Virginia,America/New_York,0,0,0,0,0
9,8,1,1,1,1,0,8,1,1,1,0,US,null,America/Chicago,2,0,2,0,0
24,40,1,1,1,1,1,40,1,1,1,0,null,null,null,0,0,0,0,0
15,29,1,1,1,1,1,29,1,1,1,0,null,null,null,0,0,0,0,0
10,19,1,1,1,1,0,19,1,1,1,0,US,null,America/Chicago,1,1,2,0,0
10,13,1,1,1,1,0,13,1,1,1,0,US,null,America/Chicago,1,1,2,0,0
10,14,1,1,1,1,0,14,1,1,1,0,US,null,America/Chicago,1,1,2,0,0
22,137,1,1,1,1,0,52,1,1,1,0,US,Florida,America/New_York,1,1,2,0,0
22,43,1,1,1,1,0,43,1,1,1,0,US,Florida,America/New_York,1,1,2,0,0
35,473,1,1,1,1,1,66,1,2,1,0,NL,NorthHolland,Europe/Amsterdam,2,0,4,0,0
12,5,1,1,1,1,0,5,1,1,1,0,US,null,America/Chicago,2,0,2,0,0
35,102,1,1,1,1,1,93,1,2,1,0,NL,NorthHolland,Europe/Amsterdam,2,0,4,0,0
8,5,1,1,1,1,0,5,1,1,1,0,US,null,America/Chicago,2,0,2,0,0
16,5,1,1,0,1,0,5,1,2,1,0,US,null,America/Chicago,2,0,2,0,0
9,1,1,1,1,1,1,1,1,1,1,0,KZ,null,Asia/Almaty,1,1,5,0,0
25,0,1,1,1,1,1,0,1,2,1,1,US,Iowa,America/Chicago,0,0,8,0,0
24,0,1,1,1,1,1,0,1,2,1,1,US,Iowa,America/Chicago,0,0,8,0,0
24,0,1,1,1,1,1,0,1,2,1,1,US,Iowa,America/Chicago,0,0,8,0,0
26,0,1,1,1,1,1,0,1,2,1,1,US,Iowa,America/Chicago,0,0,8,0,0
27,0,1,1,1,1,1,0,1,2,1,1,US,Iowa,America/Chicago,0,0,8,0,0
16,65,1,1,1,1,0,65,1,2,1,7,RU,null,Europe/Moscow,0,0,2,0,0
22,32,1,1,0,1,0,32,1,3,1,0,BR,SaoPaulo,America/Sao_Paulo,1,1,3,0,0
15,13,1,1,0,1,1,13,1,2,1,0,US,California,America/Los_Angeles,1,3,2,0,0
16,7,1,1,1,1,0,7,1,2,1,0,US,null,America/Chicago,4,0,8,0,0
16,1,1,1,1,1,1,1,1,2,1,0,US,null,America/Chicago,2,0,4,0,0
16,1,1,1,1,1,1,1,1,2,1,0,US,null,America/Chicago,2,0,4,0,0
18,118,1,1,1,1,1,10,1,1,1,0,null,null,null,0,0,0,0,0
18,118,1,1,1,1,1,10,1,1,1,0,null,null,null,0,0,0,0,0
15,34,1,1,1,1,1,1,1,1,1,0,US,null,America/Chicago,1,0,4,0,0
16,1,1,1,1,1,1,1,1,2,1,0,US,null,America/Chicago,2,0,4,0,0
19,1,1,1,1,1,1,1,1,2,1,0,US,null,America/Chicago,2,0,4,0,0
15,34,1,1,1,1,1,1,1,1,1,0,US,null,America/Chicago,1,0,4,0,0
15,34,1,1,1,1,1,1,1,1,1,0,US,null,America/Chicago,1,0,4,0,0
9,14,1,1,1,1,0,14,1,1,1,0,RU,null,Europe/Moscow,1,0,2,0,0
28,421,1,1,1,1,1,56,1,2,1,0,US,null,America/Chicago,2,0,4,0,0
28,92,1,1,1,1,1,83,1,2,1,0,US,null,America/Chicago,2,0,4,0,0
16,15,1,1,0,1,0,15,1,3,1,0,US,Texas,America/Chicago,1,1,2,0,0
16,14,1,1,0,1,0,14,1,3,1,0,US,Texas,America/Chicago,1,1,2,0,0
16,20,1,1,0,1,0,20,1,3,1,0,US,Texas,America/Chicago,1,1,2,0,0
43,0,1,1,1,1,1,0,1,2,1,0,null,null,null,0,0,0,0,0
27,20,1,1,1,1,1,20,1,1,1,0,US,Washington,America/Los_Angeles,1,0,2,0,0
35,31,1,1,1,1,1,31,1,2,0,3,US,null,America/Chicago,1,1,2,0,0
21,84,1,1,0,1,0,84,1,2,1,0,IT,Tuscany,Europe/Rome,1,1,4,0,0
21,84,1,1,0,1,0,84,1,2,1,0,IT,Tuscany,Europe/Rome,1,1,4,0,0
22,33,1,1,0,1,0,33,1,3,1,0,BR,SaoPaulo,America/Sao_Paulo,1,1,3,0,0
20,141,1,1,1,1,1,71,1,1,1,0,null,null,null,0,0,0,0,0
22,137,1,1,1,1,0,52,1,1,1,0,US,Florida,America/New_York,1,1,2,0,0
21,19,1,1,1,1,1,19,1,2,1,0,US,null,America/Chicago,2,0,4,0,0
9,74,1,1,1,1,0,74,1,1,1,0,RU,null,Europe/Moscow,1,2,2,0,0
9,74,1,1,1,1,0,74,1,1,1,0,RU,null,Europe/Moscow,1,2,2,0,0
9,42,1,1,1,1,0,42,1,1,1,0,RU,null,Europe/Moscow,1,2,2,0,0
9,97,1,1,1,1,0,89,1,1,1,0,RU,null,Europe/Moscow,1,2,2,0,0
9,73,1,1,1,1,0,73,1,1,1,0,RU,null,Europe/Moscow,1,2,2,0,0
9,96,1,1,1,1,0,88,1,1,1,0,RU,null,Europe/Moscow,1,2,2,0,0
9,96,1,1,1,1,0,88,1,1,1,0,RU,null,Europe/Moscow,1,2,2,0,0
21,92,1,1,0,1,0,84,1,2,1,0,IT,Tuscany,Europe/Rome,1,1,4,0,0
26,43,1,1,0,1,1,43,1,2,1,4,US,Utah,America/Denver,1,1,2,0,0
9,97,1,1,1,1,0,89,1,1,1,0,RU,null,Europe/Moscow,1,2,2,0,0
9,97,1,1,1,1,0,89,1,1,1,0,RU,null,Europe/Moscow,1,2,2,0,0
21,92,1,1,0,1,0,84,1,2,1,0,IT,Tuscany,Europe/Rome,1,1,4,0,0
21,84,1,1,0,1,0,84,1,2,1,0,IT,Tuscany,Europe/Rome,1,1,4,0,0
24,157,1,1,1,1,0,25,1,2,0,6,null,null,null,0,0,2,0,0
24,155,1,1,1,1,0,23,1,2,0,6,null,null,null,0,0,2,0,0
15,28,1,1,1,1,0,19,1,1,1,0,RU,null,Europe/Moscow,1,1,2,0,0
15,1,1,1,1,1,0,1,1,1,1,0,RU,null,Europe/Moscow,1,0,4,0,0
21,26,1,1,1,1,1,26,1,1,1,0,null,null,null,0,0,0,0,0
47,0,1,1,0,1,1,0,1,3,1,0,null,null,null,0,0,0,0,0
16,137,1,1,0,1,1,105,1,2,1,0,null,null,null,0,0,2,0,0
10,0,1,1,1,1,1,0,1,1,1,0,US,null,America/Chicago,2,0,2,0,0
21,92,1,1,0,1,0,84,1,2,1,0,IT,Tuscany,Europe/Rome,1,1,4,0,0
16,31,1,1,1,1,1,31,1,1,1,0,US,null,America/Chicago,2,1,2,0,0
15,14,1,1,0,1,1,14,1,2,1,0,US,California,America/Los_Angeles,1,3,2,0,0
14,8,1,1,1,1,1,8,1,1,1,0,null,null,null,0,0,2,0,0
12,47,1,1,1,1,0,47,1,2,1,0,DE,null,Europe/Berlin,1,1,4,0,0
12,56,1,1,1,1,0,56,1,2,1,0,DE,null,Europe/Berlin,1,1,4,0,0
12,35,1,1,1,1,0,35,1,2,1,0,DE,null,Europe/Berlin,1,1,4,0,0
12,36,1,1,1,1,0,36,1,2,1,0,DE,null,Europe/Berlin,1,1,4,0,0
21,35,1,1,0,1,1,35,1,2,1,0,US,Utah,America/Denver,1,1,2,0,0
33,1,1,1,1,1,1,1,1,3,1,0,RU,null,Europe/Moscow,1,2,2,0,0
18,33,1,1,1,1,1,33,1,1,1,0,US,NorthCarolina,America/New_York,1,1,2,0,0
18,32,1,1,1,1,1,32,1,1,1,0,US,NorthCarolina,America/New_York,1,1,2,0,0
24,21,1,1,1,1,0,21,1,2,0,6,null,null,null,0,0,2,0,0
56,95,1,1,1,1,0,63,1,1,1,0,US,Ohio,America/New_York,1,0,4,0,0
39,8,1,1,1,1,1,8,1,5,1,1,DE,null,Europe/Berlin,1,1,2,0,0
14,34,0,1,1,1,1,34,1,3,1,11,TW,null,Asia/Taipei,0,0,0,0,0
16,57,1,1,1,1,0,14,1,1,1,0,US,Texas,America/Chicago,1,1,2,0,0
33,1,1,1,1,1,1,1,1,3,1,0,RU,null,Europe/Moscow,1,2,2,0,0
16,48,1,1,1,1,0,14,1,1,1,0,US,Texas,America/Chicago,1,1,2,0,0
16,14,1,1,1,1,0,14,1,1,1,0,US,Texas,America/Chicago,1,1,2,0,0
18,1,1,1,0,1,0,1,1,2,1,0,RU,null,Europe/Moscow,1,0,3,0,0
10,11,1,1,1,1,1,11,1,1,1,1,null,null,null,0,0,0,0,0
10,11,1,1,1,1,1,11,1,1,1,1,null,null,null,0,0,0,0,0
10,1,1,1,1,1,1,1,1,1,1,1,null,null,null,0,0,0,0,0
15,0,1,1,1,1,1,0,1,1,1,0,US,null,America/Chicago,2,0,2,0,0
27,0,1,1,1,1,1,0,1,2,1,1,US,Iowa,America/Chicago,0,0,8,0,0
9,88,1,1,1,1,0,88,1,1,1,0,RU,null,Europe/Moscow,1,2,2,0,0
9,88,1,1,1,1,0,88,1,1,1,0,RU,null,Europe/Moscow,1,2,2,0,0
18,64,1,1,0,1,0,64,1,2,1,0,US,Washington,America/Los_Angeles,4,0,4,0,0
39,9,1,1,1,1,1,9,1,5,1,1,DE,null,Europe/Berlin,1,1,2,0,0
14,35,0,1,1,1,1,35,1,3,1,11,TW,null,Asia/Taipei,0,0,0,0,0
74,589,1,1,1,1,1,24,1,7,1,0,US,California,America/Los_Angeles,0,1,4,0,0
11,47,1,1,1,1,0,21,1,1,1,0,MN,SuhbaatarAymag,Asia/Choibalsan,1,1,2,0,0
43,38,1,1,1,1,1,38,1,2,1,0,US,California,America/Los_Angeles,1,2,2,0,0
21,20,1,1,1,1,1,20,1,1,1,0,NG,null,Africa/Lagos,1,1,2,0,0
14,37,1,1,1,1,0,37,1,2,1,0,US,Texas,America/Chicago,1,2,2,0,0
22,37,1,1,1,1,1,37,1,1,1,0,US,Michigan,America/Detroit,1,2,2,0,0
42,1,1,1,1,1,1,1,1,1,1,0,BY,null,Europe/Minsk,1,0,2,0,0
16,108,1,1,1,1,1,24,1,2,1,0,NL,NorthHolland,Europe/Amsterdam,1,0,8,0,0
16,108,1,1,1,1,1,24,1,2,1,0,NL,NorthHolland,Europe/Amsterdam,1,0,8,0,0
6,6,1,1,1,1,0,6,1,1,1,0,US,Virginia,America/New_York,1,0,2,0,0
